manual_class,img,x1,y1,x2,y2,actual_id
19,50218,146,17,488,369,165.0
19,171881,9,131,413,547,165.0
19,53547,6,7,381,257,165.0
19,50499,32,19,539,416,165.0
19,38133,17,15,525,388,165.0
19,50482,18,20,484,483,165.0
19,37291,6,9,484,354,165.0
19,50869,1,53,401,484,165.0
19,173887,10,75,569,386,165.0
19,171468,12,12,403,538,165.0
19,173023,19,18,564,409,165.0
19,38032,47,46,321,291,165.0
19,49436,23,81,553,407,165.0
19,170484,6,204,431,545,165.0
19,171846,24,11,592,347,165.0
19,49402,5,47,596,395,165.0
19,48988,19,47,581,400,165.0
19,52866,124,41,449,290,165.0
19,37984,28,18,546,416,165.0
19,66327,12,28,557,413,165.0
19,108456,36,5,564,422,165.0
19,49735,22,57,429,556,165.0
19,37503,7,27,599,389,165.0
19,108322,16,9,454,285,165.0
19,37968,14,12,544,418,165.0
19,48900,15,13,583,386,165.0
19,37299,46,12,627,356,165.0
19,170785,7,7,492,353,165.0
19,171907,74,82,545,352,165.0
19,50227,9,22,328,449,165.0
19,49984,23,14,419,466,165.0
19,37338,10,10,477,393,165.0
19,50336,27,14,549,407,165.0
19,49963,14,30,558,416,165.0
19,37842,36,28,530,388,165.0
19,170490,14,32,479,346,165.0
19,66334,7,20,442,285,165.0
19,50728,26,53,397,517,165.0
19,170652,26,10,574,357,165.0
19,66385,12,17,362,278,165.0
19,48747,5,30,567,377,165.0
19,50267,3,9,515,312,165.0
19,66353,8,42,385,495,165.0
19,170744,17,23,473,332,165.0
19,170403,23,32,560,410,165.0
19,37622,13,12,387,332,165.0
19,48576,40,97,558,388,165.0
19,49037,11,10,590,399,165.0
19,50851,5,20,517,438,165.0
19,37262,19,30,571,394,165.0
19,48548,24,64,583,398,165.0
19,37687,5,28,575,372,165.0
19,49745,21,10,485,491,165.0
19,173736,21,21,562,414,165.0
19,49759,16,5,560,411,165.0
19,51531,15,12,319,264,165.0
19,50161,18,86,557,386,165.0
19,49144,38,28,571,385,165.0
19,53648,23,14,549,404,165.0
19,173512,15,62,490,425,165.0
19,171739,14,69,409,538,165.0
19,66377,3,6,385,288,165.0
19,48550,26,51,560,400,165.0
19,51133,18,14,537,427,165.0
19,37753,24,30,579,380,165.0
19,38200,110,83,542,342,165.0
19,108403,25,63,558,395,165.0
19,37596,7,11,388,287,165.0
19,171440,23,16,471,433,165.0
19,50671,30,16,557,372,165.0
19,38147,10,34,536,405,165.0
19,53377,34,18,581,389,165.0
19,37317,52,36,568,423,165.0
19,37280,19,27,549,398,165.0
19,37195,27,16,544,414,165.0
19,53155,46,36,531,331,165.0
19,37196,28,22,574,367,165.0
19,66358,40,17,578,407,165.0
20,272569,15,25,465,497,218.0
20,272351,29,39,487,483,218.0
20,272276,26,10,473,489,218.0
20,212233,20,31,478,427,218.0
20,213957,45,27,564,383,218.0
20,209141,64,9,440,357,218.0
20,211599,9,3,562,418,218.0
20,212343,48,25,568,331,218.0
20,273451,4,56,481,487,218.0
20,273763,20,10,479,495,218.0
20,272053,7,18,471,485,218.0
20,209311,55,35,486,351,218.0
20,272382,14,10,479,489,218.0
20,212133,34,10,566,409,218.0
20,212890,14,26,403,538,218.0
20,212709,65,20,487,384,218.0
20,212948,16,30,562,402,218.0
20,272136,37,37,465,470,218.0
20,212798,12,12,484,370,218.0
20,210380,166,73,537,340,218.0
20,212139,16,24,416,540,218.0
20,273769,23,10,490,489,218.0
20,207923,43,38,398,574,218.0
20,213493,54,56,445,321,218.0
20,211123,34,10,555,409,218.0
20,271913,17,14,487,483,218.0
20,212313,7,2,490,487,218.0
20,213907,20,22,482,493,218.0
20,210907,166,42,556,377,218.0
20,211479,9,16,549,418,218.0
20,208505,48,59,504,387,218.0
20,272039,84,77,481,443,218.0
20,208845,12,24,421,553,218.0
20,211024,43,66,525,382,218.0
20,273286,32,70,479,443,218.0
20,272264,12,14,493,450,218.0
20,213538,8,37,362,487,218.0
20,211754,14,9,567,427,218.0
20,207950,30,30,526,425,218.0
20,212538,14,7,558,429,218.0
20,209003,7,66,322,466,218.0
20,212697,55,37,568,387,218.0
20,210706,97,64,527,343,218.0
20,212338,25,39,484,309,218.0
20,213617,7,5,448,420,218.0
20,212857,10,27,485,487,218.0
20,212203,25,10,328,250,218.0
20,207834,34,23,558,411,218.0
20,212686,137,18,400,495,218.0
20,271776,74,76,400,502,218.0
20,212239,84,19,508,405,218.0
20,273682,14,26,415,555,218.0
20,267892,9,7,548,420,218.0
20,214169,18,37,542,423,218.0
20,208937,17,9,563,424,218.0
20,210757,15,25,556,380,218.0
20,273851,4,14,490,493,218.0
20,214143,46,61,480,395,218.0
20,212629,34,17,523,389,218.0
20,272927,3,87,496,447,218.0
20,213087,9,52,419,500,218.0
20,273156,17,20,478,485,218.0
20,213946,67,28,571,377,218.0
20,208279,28,12,513,387,218.0
20,213872,19,46,575,429,218.0
20,212816,16,7,366,555,218.0
20,210888,14,21,539,416,218.0
20,208259,93,83,485,395,218.0
20,272150,6,8,478,493,218.0
20,267940,8,12,550,424,218.0
20,273628,21,41,464,462,218.0
20,267880,47,13,598,394,218.0
20,272666,18,116,496,437,218.0
20,209266,34,27,567,402,218.0
20,213360,64,9,549,420,218.0
20,267885,53,44,466,434,218.0
20,209078,13,96,384,411,218.0
20,212703,43,12,465,367,218.0
20,211612,36,30,581,384,218.0
20,273868,6,18,484,472,218.0
20,209896,68,42,581,368,218.0
20,209136,145,79,539,338,218.0
20,214001,14,8,363,495,218.0
20,210326,70,12,522,422,218.0
20,207867,23,93,422,526,218.0
20,212592,7,14,547,420,218.0
20,213016,12,13,447,501,218.0
20,273578,23,33,439,454,218.0
20,211133,14,4,476,351,218.0
20,267985,35,26,529,429,218.0
20,267875,17,19,322,253,218.0
21,13230,36,100,568,428,112.0
21,15996,209,84,569,416,112.0
21,11055,21,43,580,373,112.0
21,13573,9,2,592,314,112.0
21,17048,12,19,543,404,112.0
21,15376,0,3,596,395,112.0
21,14088,203,52,496,385,112.0
21,16168,3,168,454,497,112.0
21,93471,3,3,567,422,112.0
21,17064,2,1,397,296,112.0
21,11335,9,79,558,400,112.0
21,15786,0,108,430,569,112.0
21,16417,16,45,555,420,112.0
21,13611,79,2,410,281,112.0
21,13983,9,79,495,491,112.0
21,93498,5,9,440,331,112.0
21,12853,0,0,426,575,112.0
21,17082,5,8,556,416,112.0
21,12461,32,27,479,477,112.0
21,14673,3,72,492,479,112.0
21,13490,10,144,444,430,112.0
21,14863,15,25,482,475,112.0
21,16111,15,16,489,485,112.0
21,15583,12,43,485,462,112.0
21,11602,0,7,546,425,112.0
21,11886,5,9,421,543,112.0
21,17032,5,3,551,427,112.0
21,14218,9,12,496,468,112.0
21,16876,78,74,238,351,112.0
21,16357,0,0,420,545,112.0
21,93626,7,5,567,427,112.0
21,16727,14,122,493,483,112.0
21,93390,15,4,515,340,112.0
21,13517,10,14,479,483,112.0
21,16638,4,4,424,543,112.0
21,16398,7,9,571,423,112.0
21,17055,85,42,552,250,112.0
21,14286,55,32,567,419,112.0
21,12551,1,43,496,475,112.0
21,11615,1,3,573,423,112.0
21,93574,5,52,570,400,112.0
21,16596,43,31,465,479,112.0
21,13309,10,180,411,496,112.0
21,13729,21,25,482,477,112.0
21,17047,4,10,495,371,112.0
21,11330,24,10,600,386,112.0
21,13932,15,17,478,355,112.0
21,17062,3,141,266,376,112.0
21,13715,3,4,493,422,112.0
21,14902,7,35,492,445,112.0
21,11005,57,37,558,423,112.0
21,15265,21,145,487,489,112.0
21,14531,4,6,495,493,112.0
21,15800,21,58,489,456,112.0
21,15871,3,25,496,491,112.0
21,16977,0,139,405,574,112.0
21,93563,3,46,495,357,112.0
21,11763,5,5,573,409,112.0
21,93415,16,3,306,247,112.0
21,15474,2,4,426,562,112.0
21,93381,10,109,414,498,112.0
21,13304,26,1,634,346,112.0
21,93630,24,20,582,370,112.0
21,11325,1,39,555,423,112.0
21,14948,2,12,427,561,112.0
21,17052,3,67,436,316,112.0
21,13750,3,0,493,487,112.0
21,16844,5,26,346,460,112.0
21,11222,20,37,414,532,112.0
21,12830,18,35,489,460,112.0
21,14573,111,95,568,351,112.0
21,93591,19,15,442,299,112.0
21,14606,4,4,496,493,112.0
21,93475,9,36,499,386,112.0
21,16867,2,43,430,564,112.0
21,15491,7,22,489,481,112.0
21,11164,36,97,546,411,112.0
21,11267,89,93,602,363,112.0
21,14435,3,158,496,491,112.0
21,16183,17,20,487,481,112.0
21,12023,18,28,553,413,112.0
22,229094,158,124,528,414,220.0
22,274764,23,106,471,481,220.0
22,274103,5,127,417,522,220.0
22,225980,141,83,502,372,220.0
22,230310,44,67,504,385,220.0
22,229448,7,12,465,481,220.0
22,274297,6,87,482,447,220.0
22,229387,36,30,573,379,220.0
22,225648,7,11,571,396,220.0
22,274800,23,10,492,433,220.0
22,274205,21,35,482,464,220.0
22,226362,7,3,566,413,220.0
22,229989,79,34,530,335,220.0
22,226020,101,1,382,275,220.0
22,229688,3,10,524,427,220.0
22,224662,72,22,531,350,220.0
22,229564,19,12,555,416,220.0
22,274831,28,33,484,462,220.0
22,229170,70,81,436,328,220.0
22,229087,108,43,414,261,220.0
22,267903,99,78,584,330,220.0
22,229145,2,101,406,488,220.0
22,274170,34,20,435,460,220.0
22,229713,32,10,546,393,220.0
22,229472,18,18,557,409,220.0
22,229671,3,9,537,425,220.0
22,267983,9,7,465,373,220.0
22,267871,5,5,564,429,220.0
22,226151,1,6,537,350,220.0
22,223945,75,84,490,323,220.0
22,228464,52,6,606,343,220.0
22,267981,2,8,383,370,220.0
22,273988,181,38,465,289,220.0
22,229469,10,14,560,416,220.0
22,224191,40,47,586,305,220.0
22,230436,11,150,363,402,220.0
22,267873,35,8,423,318,220.0
22,229162,327,34,532,299,220.0
22,267933,14,16,547,420,220.0
22,257292,64,117,317,355,220.0
22,267897,12,16,551,407,220.0
22,267887,40,163,401,520,220.0
22,229541,39,53,467,290,220.0
22,230070,19,7,537,421,220.0
22,229226,28,66,368,487,220.0
22,225986,1,120,401,533,220.0
22,225164,153,37,420,348,220.0
22,226641,45,25,603,354,220.0
22,224483,10,6,481,362,220.0
22,225640,9,14,484,479,220.0
22,267908,109,34,508,410,220.0
22,226692,18,67,428,427,220.0
22,267877,13,18,545,382,220.0
22,227176,9,14,360,437,220.0
22,229927,34,55,528,384,220.0
22,230398,109,37,490,346,220.0
22,225571,4,23,426,366,220.0
22,225695,36,10,583,362,220.0
22,227152,32,37,456,312,220.0
22,267989,10,36,405,344,220.0
22,267952,24,22,314,280,220.0
22,267948,14,5,342,238,220.0
22,228998,109,18,510,427,220.0
22,267986,10,58,404,526,220.0
22,257126,41,57,566,339,220.0
22,274498,296,58,482,339,220.0
22,229456,118,85,457,324,220.0
22,267945,63,25,544,409,220.0
22,225405,87,98,533,353,220.0
22,267957,23,36,421,322,220.0
22,224763,31,35,448,348,220.0
22,226652,154,37,606,383,220.0
22,230275,2,27,398,250,220.0
22,224374,234,6,493,210,220.0
22,228689,55,61,506,395,220.0
22,267963,6,8,493,458,220.0
22,227434,17,15,479,279,220.0
22,225729,9,64,490,477,220.0
22,267979,12,3,533,416,220.0
22,267896,61,10,414,334,220.0
22,228795,23,16,573,409,220.0
22,229259,13,79,608,363,220.0
22,230003,5,5,573,411,220.0
22,267878,10,5,493,326,220.0
22,230063,18,9,544,413,220.0
22,227481,12,33,481,429,220.0
22,228725,57,15,550,375,220.0
22,274383,31,100,414,533,220.0
23,248678,26,14,535,416,230.0
23,246949,6,26,490,348,230.0
23,282000,26,25,456,454,230.0
23,248865,10,14,496,479,230.0
23,282002,84,21,557,396,230.0
23,246864,22,15,532,400,230.0
23,281788,35,120,451,483,230.0
23,270979,13,23,606,368,230.0
23,246867,3,4,495,359,230.0
23,280195,16,25,531,400,230.0
23,270978,18,7,493,348,230.0
23,282301,12,60,489,443,230.0
23,247256,34,23,579,368,230.0
23,281921,110,85,398,395,230.0
23,281026,39,45,457,427,230.0
23,248815,23,16,484,472,230.0
23,247651,12,25,481,470,230.0
23,282430,19,28,419,307,230.0
23,245962,51,3,475,362,230.0
23,280400,32,39,464,479,230.0
23,247261,39,25,539,360,230.0
23,249106,1,18,496,466,230.0
23,282296,5,16,427,564,230.0
23,247893,23,11,465,382,230.0
23,247538,14,18,553,418,230.0
23,270971,2,2,387,291,230.0
23,282268,21,27,480,468,230.0
23,249119,76,49,464,327,230.0
23,270981,32,30,423,429,230.0
23,247138,20,14,478,367,230.0
23,246894,12,4,489,364,230.0
23,247217,23,48,290,278,230.0
23,280768,8,4,612,373,230.0
23,280927,26,83,440,489,230.0
23,247632,15,22,555,400,230.0
23,248089,1,91,403,554,230.0
23,280238,23,12,542,422,230.0
23,248296,17,20,490,468,230.0
23,247361,79,52,503,404,230.0
23,248279,52,19,537,373,230.0
23,246912,65,12,476,339,230.0
23,248260,21,39,558,411,230.0
23,281845,81,79,465,353,230.0
23,245842,40,173,380,459,230.0
23,270974,15,25,537,382,230.0
23,248124,3,8,475,491,230.0
23,280573,40,62,475,443,230.0
23,248598,7,4,487,483,230.0
23,281833,17,45,490,479,230.0
23,247850,17,20,598,345,230.0
23,247014,9,14,481,362,230.0
23,282123,73,43,448,435,230.0
23,280726,17,37,490,458,230.0
23,281348,45,58,470,450,230.0
23,247075,25,132,419,563,230.0
23,249019,20,35,482,472,230.0
23,282216,21,27,473,462,230.0
23,281465,12,8,440,483,230.0
23,270963,32,27,540,400,230.0
23,281396,10,127,487,489,230.0
23,281723,31,33,470,454,230.0
23,281618,20,27,482,464,230.0
23,270954,28,19,549,380,230.0
23,282400,32,29,451,460,230.0
23,245751,14,7,557,425,230.0
23,247744,23,37,484,487,230.0
23,270970,21,14,421,317,230.0
23,247740,19,9,406,315,230.0
23,281662,31,10,454,497,230.0
23,281155,12,129,430,537,230.0
23,247497,16,64,416,545,230.0
23,280234,25,5,557,425,230.0
23,282058,17,18,478,483,230.0
23,248905,24,55,558,400,230.0
23,247933,46,45,524,416,230.0
23,280886,21,18,484,481,230.0
23,270984,86,34,524,387,230.0
23,282496,3,64,456,439,230.0
23,248581,23,35,467,458,230.0
23,247095,25,18,420,370,230.0
23,247140,17,26,479,354,230.0
23,245814,37,15,583,343,230.0
23,246989,45,12,542,413,230.0
23,280653,31,156,475,477,230.0
23,282294,1,86,430,528,230.0
23,247214,6,16,495,438,230.0
24,6277,0,0,370,253,62.0
24,6238,20,70,375,463,62.0
24,6213,38,83,709,471,62.0
24,6241,7,57,520,298,62.0
24,6246,8,76,500,285,62.0
24,6243,2,7,349,264,62.0
24,6237,90,104,357,224,62.0
24,6215,0,19,640,426,62.0
24,6247,0,0,460,285,62.0
24,6227,157,0,516,480,62.0
24,6275,8,13,392,221,62.0
24,6252,0,46,500,287,62.0
24,6205,50,24,396,276,62.0
24,6267,9,39,300,268,62.0
24,6258,13,85,595,353,62.0
24,6212,0,88,412,290,62.0
24,6287,23,27,387,288,62.0
24,6250,0,52,390,263,62.0
24,6197,40,20,417,338,62.0
24,6272,18,33,480,316,62.0
24,6261,35,82,510,699,62.0
24,6260,53,25,375,275,62.0
24,6228,87,142,339,325,62.0
24,6273,30,50,487,326,62.0
24,6219,14,14,632,430,62.0
24,6286,0,193,360,316,62.0
24,13695,266,90,656,291,62.0
24,6211,50,58,500,375,62.0
24,6221,66,74,351,247,62.0
24,6255,0,84,320,248,62.0
24,6225,87,90,487,367,62.0
24,6232,0,54,240,298,62.0
24,6191,188,242,469,307,62.0
24,6210,122,140,400,300,62.0
24,6266,15,36,382,269,62.0
24,6269,5,0,775,456,62.0
24,6278,10,35,800,421,62.0
24,6257,10,268,640,432,62.0
24,6256,0,44,320,276,62.0
24,6231,81,77,412,275,62.0
24,6208,0,54,492,300,62.0
24,6274,39,38,400,265,62.0
24,6194,43,24,565,405,62.0
24,6282,9,43,443,216,62.0
24,6234,0,53,450,256,62.0
24,6245,0,200,300,380,62.0
24,6230,58,43,564,257,62.0
24,6199,0,10,775,445,62.0
24,9057,0,76,416,480,62.0
24,9101,48,87,456,267,62.0
24,10639,42,52,480,313,62.0
24,10574,0,7,345,434,62.0
24,6216,0,0,600,421,62.0
24,10585,0,22,360,403,62.0
24,6280,45,9,585,405,62.0
24,6263,30,125,612,440,62.0
24,6236,51,159,718,633,62.0
24,6254,208,0,510,565,62.0
24,6235,85,52,596,474,62.0
24,6195,0,13,500,499,62.0
24,6270,6,7,336,378,62.0
24,6259,55,26,485,326,62.0
24,6244,102,1,278,113,62.0
24,6249,0,62,450,228,62.0
24,9110,24,45,480,303,62.0
24,6222,0,0,550,377,62.0
24,6201,54,0,377,300,62.0
24,6189,1,144,637,416,62.0
24,6217,58,230,432,698,62.0
24,6224,0,76,400,242,62.0
24,6214,30,24,348,170,62.0
24,6196,0,54,389,262,62.0
24,6207,120,98,400,235,62.0
24,6262,0,168,640,368,62.0
24,6204,116,72,592,461,62.0
24,6200,0,65,400,239,62.0
24,6271,72,0,640,404,62.0
24,6288,24,240,640,480,62.0
24,6193,0,70,450,338,62.0
24,6268,200,42,436,493,62.0
24,9046,174,14,356,612,62.0
24,6190,24,0,736,536,62.0
24,9356,0,43,360,411,62.0
24,6206,0,165,640,358,62.0
24,6276,52,125,379,300,62.0
24,6253,27,137,800,384,62.0
24,6192,64,38,602,480,62.0
24,6223,53,80,520,424,62.0
25,182973,46,16,549,398,107.0
25,183496,20,41,487,466,107.0
25,182813,31,23,467,360,107.0
25,182834,27,5,564,423,107.0
25,183408,38,30,587,382,107.0
25,10934,58,15,442,328,107.0
25,10695,9,48,420,548,107.0
25,182824,6,43,424,550,107.0
25,10701,14,12,485,456,107.0
25,182815,84,21,537,369,107.0
25,183355,6,39,495,483,107.0
25,183763,6,16,498,479,107.0
25,10274,29,18,481,431,107.0
25,10662,30,16,517,413,107.0
25,183766,16,34,524,431,107.0
25,69258,36,14,555,420,107.0
25,10257,15,20,353,458,107.0
25,10898,5,61,431,429,107.0
25,182949,17,47,490,466,107.0
25,10353,14,95,250,475,107.0
25,184121,51,10,473,364,107.0
25,182845,12,6,487,353,107.0
25,183820,1,39,496,491,107.0
25,183077,23,33,479,443,107.0
25,182541,2,1,397,298,107.0
25,8463,26,31,473,406,107.0
25,10611,23,35,492,479,107.0
25,182957,9,47,470,489,107.0
25,9796,62,115,397,504,107.0
25,8321,14,25,495,489,107.0
25,184118,29,51,460,354,107.0
25,183030,25,47,478,408,107.0
25,183931,21,12,522,405,107.0
25,183721,5,33,428,550,107.0
25,183333,6,31,481,475,107.0
25,10858,64,29,431,331,107.0
25,183897,37,77,450,475,107.0
25,8181,7,29,490,447,107.0
25,8079,25,151,414,476,107.0
25,10884,7,94,338,449,107.0
25,10863,15,35,495,334,107.0
25,7384,18,30,567,414,107.0
25,184165,21,22,479,477,107.0
25,69405,23,32,451,371,107.0
25,10182,25,38,419,495,107.0
25,10734,1,28,571,427,107.0
25,10930,93,36,573,421,107.0
25,7724,25,41,381,466,107.0
25,183024,26,4,495,495,107.0
25,9136,41,72,424,447,107.0
25,184051,3,7,566,429,107.0
25,10887,39,30,409,312,107.0
25,8707,40,25,495,437,107.0
25,182966,34,12,521,404,107.0
25,9886,14,9,569,420,107.0
25,10617,32,29,479,472,107.0
25,10572,14,25,464,470,107.0
25,9951,12,57,424,560,107.0
25,10517,172,5,590,320,107.0
25,183096,54,50,573,416,107.0
25,183080,30,18,593,381,107.0
25,182955,26,37,467,427,107.0
25,184177,36,30,515,418,107.0
25,183152,18,23,557,330,107.0
25,9883,26,93,496,481,107.0
25,7848,30,16,555,406,107.0
25,10265,18,93,451,495,107.0
25,183910,20,31,453,491,107.0
25,183996,23,35,481,460,107.0
25,183464,32,14,582,368,107.0
25,183033,30,9,538,384,107.0
25,183251,23,62,498,445,107.0
25,183043,5,5,570,424,107.0
25,184082,26,20,487,468,107.0
25,182999,48,39,530,387,107.0
25,9695,83,37,503,383,107.0
25,9606,43,27,521,378,107.0
25,183583,10,14,484,481,107.0
25,183663,18,3,618,371,107.0
25,183066,42,79,571,383,107.0
26,72716,6,12,495,489,101.0
26,72034,18,34,564,422,101.0
26,4953,41,23,563,426,101.0
26,68332,90,21,515,405,101.0
26,66212,66,23,537,427,101.0
26,1218,3,4,493,491,101.0
26,68257,4,18,431,527,101.0
26,67568,1,2,371,495,101.0
26,68708,47,25,562,389,101.0
26,3332,2,36,426,572,101.0
26,66214,18,8,492,495,101.0
26,68188,3,5,605,398,101.0
26,903,3,5,571,418,101.0
26,3436,14,29,478,481,101.0
26,67002,22,45,585,404,101.0
26,1796,15,45,481,456,101.0
26,4934,5,0,573,335,101.0
26,519,12,133,495,481,101.0
26,67056,22,34,587,379,101.0
26,70808,18,27,484,452,101.0
26,2553,8,64,424,548,101.0
26,68648,13,16,539,436,101.0
26,2282,12,112,495,429,101.0
26,72138,5,16,423,491,101.0
26,5256,18,10,564,418,101.0
26,68631,14,10,553,422,101.0
26,32969,3,12,519,366,101.0
26,2770,9,66,475,479,101.0
26,5351,1,1,447,293,101.0
26,68061,23,11,592,369,101.0
26,32993,21,14,566,425,101.0
26,5375,7,6,381,285,101.0
26,66210,1,10,401,350,101.0
26,67527,25,96,412,521,101.0
26,92370,43,32,411,324,101.0
26,4114,14,26,418,532,101.0
26,5261,10,5,555,389,101.0
26,72270,20,35,484,470,101.0
26,68549,47,54,583,391,101.0
26,72334,46,12,564,314,101.0
26,71867,18,28,549,412,101.0
26,71040,7,9,562,423,101.0
26,5404,7,10,567,418,101.0
26,68870,15,6,481,501,101.0
26,67141,10,43,426,462,101.0
26,72352,55,23,539,407,101.0
26,70340,32,48,515,414,101.0
26,1499,1,20,492,485,101.0
26,5301,5,9,562,423,101.0
26,835,131,100,496,487,101.0
26,3380,4,54,489,439,101.0
26,5349,29,8,416,297,101.0
26,5269,1,10,484,439,101.0
26,5423,0,1,427,302,101.0
26,32958,15,2,385,222,101.0
26,66980,18,34,489,353,101.0
26,4877,1,66,493,495,101.0
26,4621,9,22,489,464,101.0
26,66233,12,12,566,422,101.0
26,68696,9,4,470,321,101.0
26,3563,36,3,574,424,101.0
26,71808,33,103,382,411,101.0
26,72798,12,89,493,456,101.0
26,68277,25,34,553,405,101.0
26,68328,5,34,441,429,101.0
26,92363,11,7,519,450,101.0
26,4556,28,39,476,447,101.0
26,66213,10,7,562,414,101.0
26,72361,25,21,548,418,101.0
26,32974,18,25,337,265,101.0
26,2479,28,10,555,414,101.0
26,4420,36,151,418,555,101.0
26,68563,36,25,581,396,101.0
26,68157,8,7,549,426,101.0
26,4427,54,34,540,397,101.0
26,69506,2,50,429,519,101.0
26,68901,10,10,485,360,101.0
26,72132,25,106,490,450,101.0
26,3388,3,19,573,431,101.0
26,71825,10,22,484,485,101.0
27,14023,71,245,383,570,63.0
27,6343,0,0,250,250,63.0
27,6318,20,0,210,141,63.0
27,6310,10,20,308,232,63.0
27,6365,86,64,364,231,63.0
27,6349,0,0,240,180,63.0
27,6376,0,0,448,336,63.0
27,6370,0,0,160,120,63.0
27,15165,263,87,597,441,63.0
27,6352,77,105,384,273,63.0
27,13752,170,8,454,232,63.0
27,14267,174,22,291,93,63.0
27,6328,0,22,300,201,63.0
27,6308,0,19,350,236,63.0
27,6323,0,0,500,333,63.0
27,6345,11,68,220,126,63.0
27,6380,0,43,230,185,63.0
27,6309,0,0,350,262,63.0
27,6326,0,0,350,263,63.0
27,6314,0,0,227,161,63.0
27,6302,54,71,257,226,63.0
27,6377,0,102,240,250,63.0
27,9175,0,30,348,339,63.0
27,6355,117,30,300,210,63.0
27,6329,63,223,600,741,63.0
27,6289,241,57,655,465,63.0
27,6299,40,23,293,300,63.0
27,6368,0,0,334,252,63.0
27,6366,30,72,215,185,63.0
27,6383,5,105,205,227,63.0
27,6332,9,0,187,150,63.0
27,6338,38,31,340,255,63.0
27,6322,99,68,280,194,63.0
27,13733,172,22,378,167,63.0
27,14909,356,64,504,164,63.0
27,28,266,119,407,177,63.0
27,6356,16,48,367,304,63.0
27,6348,20,91,210,205,63.0
27,6372,0,160,600,800,63.0
27,6388,0,0,580,299,63.0
27,6304,17,39,330,247,63.0
27,6317,70,32,230,150,63.0
27,6296,0,74,400,300,63.0
27,6316,21,72,228,160,63.0
27,6295,0,79,411,484,63.0
27,15895,86,185,337,326,63.0
27,6305,0,91,422,336,63.0
27,6340,6,184,392,559,63.0
27,6361,38,36,182,188,63.0
27,6311,127,111,360,270,63.0
27,6384,0,82,570,245,63.0
27,16556,108,72,307,235,63.0
27,13735,0,130,316,354,63.0
27,6293,0,103,352,260,63.0
27,6379,0,0,511,221,63.0
27,6336,23,70,213,203,63.0
27,6382,0,14,240,226,63.0
27,6354,0,102,637,600,63.0
27,6321,21,84,208,207,63.0
27,6341,0,0,176,144,63.0
27,6347,0,0,600,450,63.0
27,6327,14,18,266,200,63.0
27,6359,32,65,212,155,63.0
27,6387,59,22,335,233,63.0
27,6378,95,14,400,300,63.0
27,6291,25,98,500,375,63.0
27,6364,0,120,240,274,63.0
27,6339,55,0,467,344,63.0
27,6373,0,49,313,300,63.0
27,6320,33,19,261,161,63.0
27,6367,0,0,323,231,63.0
27,6303,78,40,244,208,63.0
27,6371,85,60,222,164,63.0
27,15479,148,90,259,262,63.0
27,6342,29,32,194,144,63.0
27,6350,0,0,340,255,63.0
27,6292,216,55,444,321,63.0
27,6337,69,188,412,503,63.0
27,6298,140,52,303,207,63.0
27,6334,0,69,600,445,63.0
27,6385,0,0,200,160,63.0
27,6330,31,31,504,436,63.0
27,6351,82,62,423,286,63.0
27,6290,0,55,400,293,63.0
27,6301,0,0,380,285,63.0
27,6313,112,0,360,270,63.0
27,6312,70,36,360,270,63.0
27,6325,94,76,392,253,63.0
27,16237,294,17,526,241,63.0
27,6319,117,27,255,159,63.0
27,6360,34,37,175,126,63.0
27,6344,0,0,280,262,63.0
27,6307,0,10,320,240,63.0
28,319478,34,29,445,404,233.0
28,319943,21,24,291,276,233.0
28,320049,64,27,535,402,233.0
28,255675,28,16,553,414,233.0
28,320290,79,18,477,382,233.0
28,255735,32,35,484,359,233.0
28,254585,23,25,475,452,233.0
28,320319,64,39,504,386,233.0
28,319390,61,25,488,407,233.0
28,269226,36,10,538,392,233.0
28,319780,13,40,416,536,233.0
28,319405,11,8,523,389,233.0
28,319986,23,10,519,431,233.0
28,254413,52,50,506,414,233.0
28,319677,29,52,465,472,233.0
28,255651,15,31,479,475,233.0
28,254889,28,20,465,362,233.0
28,319409,30,48,476,394,233.0
28,269263,21,24,290,281,233.0
28,319248,6,35,479,460,233.0
28,319419,16,23,562,407,233.0
28,320280,30,27,539,411,233.0
28,319851,23,41,468,475,233.0
28,318651,25,14,569,404,233.0
28,319046,50,34,549,416,233.0
28,254563,45,45,552,369,233.0
28,319455,32,41,468,445,233.0
28,269262,14,35,407,390,233.0
28,255591,37,18,548,400,233.0
28,319430,6,10,478,477,233.0
28,254074,38,23,583,379,233.0
28,318682,22,25,278,271,233.0
28,319650,31,54,415,487,233.0
28,254900,50,22,533,398,233.0
28,319029,21,22,481,489,233.0
28,254640,39,23,521,375,233.0
28,254081,18,23,457,493,233.0
28,254307,41,25,533,420,233.0
28,318876,77,27,515,377,233.0
28,319639,26,23,513,395,233.0
28,318888,18,20,473,462,233.0
28,255320,17,24,381,552,233.0
28,269280,41,37,519,368,233.0
28,255787,58,17,576,351,233.0
28,269288,37,24,448,288,233.0
28,252674,17,18,467,346,233.0
28,269233,28,12,517,425,233.0
28,254288,21,7,460,337,233.0
28,255265,23,10,462,351,233.0
28,319570,25,16,501,408,233.0
28,255726,18,9,531,398,233.0
28,319412,20,19,525,389,233.0
28,319458,66,32,490,411,233.0
28,319686,70,54,513,405,233.0
28,269248,7,33,336,362,233.0
28,254249,23,26,467,351,233.0
28,319846,5,1,571,420,233.0
