manual_class,img,x1,y1,x2,y2,actual_id
213,57560,11,6,599,402,190.0
213,57364,34,33,475,479,190.0
213,217338,21,13,485,324,190.0
213,265639,12,36,352,448,190.0
213,218491,34,13,575,397,190.0
213,216793,35,40,390,545,190.0
213,164684,23,79,428,540,190.0
213,218339,10,48,414,543,190.0
213,179991,24,8,589,366,190.0
213,135206,43,18,546,411,190.0
213,309758,9,12,495,491,190.0
213,66944,6,35,405,574,190.0
213,218701,14,14,566,416,190.0
213,164689,15,20,490,485,190.0
213,309880,9,10,485,466,190.0
213,57443,28,16,427,564,190.0
213,57550,22,34,575,374,190.0
213,180108,35,56,468,466,190.0
213,57474,14,3,554,427,190.0
213,216380,5,55,408,489,190.0
213,180070,25,29,487,435,190.0
213,135209,32,11,510,359,190.0
213,218269,43,25,549,423,190.0
213,179975,17,30,577,390,190.0
213,216937,10,34,492,368,190.0
213,309873,14,25,485,489,190.0
213,135279,66,61,569,415,190.0
213,66949,8,28,391,519,190.0
213,135184,28,23,531,418,190.0
213,309843,9,4,470,491,190.0
213,66945,32,16,562,414,190.0
213,216691,21,26,470,354,190.0
213,218747,47,13,585,392,190.0
213,217441,28,34,483,463,190.0
213,164669,15,47,481,433,190.0
213,135181,23,13,370,288,190.0
213,57382,27,54,524,382,190.0
213,57694,10,67,403,514,190.0
213,57367,13,16,422,548,190.0
213,200868,45,15,589,391,190.0
213,180052,16,45,564,393,190.0
213,60594,20,20,478,477,190.0
213,164735,26,7,564,333,190.0
213,200882,16,14,571,400,190.0
213,66938,45,55,480,375,190.0
213,180092,21,66,471,429,190.0
214,201856,9,18,487,439,202.0
214,141507,16,19,451,484,202.0
214,133456,12,7,560,423,202.0
214,141467,4,15,288,296,202.0
214,133457,17,14,479,479,202.0
214,202002,18,25,495,460,202.0
214,141417,23,39,467,472,202.0
214,266949,5,6,292,291,202.0
214,246525,10,5,479,335,202.0
214,201899,10,20,482,487,202.0
214,141495,9,15,575,390,202.0
214,244379,52,39,507,403,202.0
214,245158,12,5,441,328,202.0
214,133416,9,16,489,483,202.0
214,141415,4,6,337,227,202.0
214,244291,10,6,495,370,202.0
214,133587,20,20,476,477,202.0
214,245680,21,13,587,399,202.0
214,141411,21,12,426,560,202.0
214,133515,21,68,478,416,202.0
214,202013,15,31,443,495,202.0
214,244699,4,3,492,370,202.0
214,201944,17,18,475,477,202.0
214,244094,8,5,561,431,202.0
214,202012,17,27,482,462,202.0
214,201999,4,0,487,483,202.0
214,133489,9,10,484,489,202.0
214,244061,3,8,590,398,202.0
214,133501,20,27,473,468,202.0
214,141512,12,10,490,459,202.0
214,201919,5,2,423,564,202.0
214,201860,23,22,490,477,202.0
214,267041,1,4,495,495,202.0
214,244083,16,7,567,413,202.0
214,133542,18,27,481,479,202.0
214,201909,3,9,562,425,202.0
214,141472,15,14,530,441,202.0
214,202017,4,6,492,487,202.0
214,201854,6,25,485,485,202.0
214,133545,65,4,443,493,202.0
214,201903,9,18,487,491,202.0
214,133485,14,62,487,460,202.0
214,201977,17,76,496,371,202.0
214,141473,19,23,569,410,202.0
214,133417,14,18,487,487,202.0
214,141505,2,4,332,235,202.0
214,141422,12,33,386,588,202.0
214,201980,6,8,489,489,202.0
214,133482,15,12,489,485,202.0
214,201967,4,16,482,495,202.0
214,141470,2,6,294,291,202.0
214,244249,32,66,410,335,202.0
214,201898,3,33,492,489,202.0
214,133522,4,16,487,493,202.0
214,201939,10,8,570,427,202.0
214,267006,6,2,296,299,202.0
214,244372,18,10,557,418,202.0
214,141457,1,1,604,406,202.0
214,201983,6,8,495,495,202.0
214,267015,5,5,566,428,202.0
214,201884,7,47,485,487,202.0
214,141413,18,48,411,524,202.0
214,246481,3,10,569,420,202.0
214,141489,214,37,569,363,202.0
214,133497,18,16,481,475,202.0
214,141484,13,18,318,260,202.0
214,141497,3,16,566,423,202.0
214,141491,7,25,569,429,202.0
214,202004,7,39,484,487,202.0
214,201907,12,10,558,419,202.0
214,141474,5,5,571,424,202.0
214,201864,4,64,489,483,202.0
214,201963,15,25,487,472,202.0
214,201961,4,8,485,489,202.0
214,141458,10,14,487,477,202.0
214,141455,7,16,606,387,202.0
214,141460,24,6,572,402,202.0
214,133595,6,20,495,489,202.0
214,133573,12,18,476,491,202.0
214,133566,7,10,481,489,202.0
214,141506,7,7,565,423,202.0
214,201911,1,6,498,491,202.0
214,201975,21,22,481,479,202.0
215,198040,31,18,467,454,152.0
215,42940,25,16,414,572,152.0
215,40672,21,10,479,468,152.0
215,41280,4,8,493,477,152.0
215,197969,19,25,566,414,152.0
215,197674,13,22,592,394,152.0
215,197857,6,22,485,468,152.0
215,43361,9,8,489,481,152.0
215,39623,54,59,501,389,152.0
215,197527,19,18,599,384,152.0
215,41302,31,39,481,491,152.0
215,197685,57,84,496,368,152.0
215,41404,20,12,481,462,152.0
215,197938,17,31,490,433,152.0
215,198142,13,50,292,472,152.0
215,41552,15,31,487,452,152.0
215,41671,15,41,485,464,152.0
215,198017,21,19,530,407,152.0
215,37686,64,42,566,362,152.0
215,37697,2,4,346,236,152.0
215,39727,27,117,393,545,152.0
215,39839,1,105,427,504,152.0
215,41469,40,41,475,441,152.0
215,42266,28,28,551,400,152.0
215,197462,13,38,400,484,152.0
215,197690,26,18,462,354,152.0
215,197787,5,25,575,395,152.0
215,40866,53,56,453,433,152.0
215,42644,52,29,575,315,152.0
215,41815,43,41,476,458,152.0
215,43412,20,11,590,390,152.0
215,197651,12,25,485,481,152.0
215,197791,30,55,524,378,152.0
215,197989,47,11,596,388,152.0
215,41666,20,39,487,460,152.0
215,197590,7,6,586,398,152.0
215,197588,10,29,496,475,152.0
215,40346,7,20,484,479,152.0
215,197426,45,43,508,324,152.0
215,40186,90,39,322,212,152.0
215,198010,17,20,478,485,152.0
215,41296,23,83,481,416,152.0
215,40637,23,29,473,468,152.0
215,197531,21,54,489,489,152.0
215,41219,12,43,487,483,152.0
215,42785,18,16,551,423,152.0
215,197439,54,19,530,407,152.0
215,197594,14,29,498,481,152.0
215,197865,19,19,555,400,152.0
215,197403,10,10,555,420,152.0
215,197346,67,68,482,402,152.0
215,197435,2,125,427,536,152.0
215,41134,17,33,484,485,152.0
215,41093,9,10,496,472,152.0
215,40932,5,31,423,565,152.0
215,197317,22,10,596,365,152.0
215,42301,15,38,557,391,152.0
215,41522,20,57,419,551,152.0
215,40524,28,89,478,485,152.0
215,40729,27,27,560,412,152.0
215,197667,6,56,484,487,152.0
215,42094,36,100,418,468,152.0
215,197811,55,23,526,378,152.0
215,197639,21,41,487,485,152.0
215,42418,12,36,411,545,152.0
215,41495,21,72,471,456,152.0
215,43045,14,29,498,485,152.0
215,197778,28,25,564,398,152.0
215,197573,67,41,495,479,152.0
215,197848,95,32,561,376,152.0
215,197923,35,25,426,343,152.0
215,41736,21,58,468,456,152.0
215,198148,17,25,490,470,152.0
215,197669,17,106,389,519,152.0
215,197483,32,72,478,433,152.0
215,197925,10,27,476,483,152.0
215,39695,13,117,415,488,152.0
215,42585,42,27,460,466,152.0
215,197929,12,43,490,489,152.0
215,197756,7,14,359,483,152.0
215,197655,84,41,542,369,152.0
215,197839,35,70,479,458,152.0
215,197571,10,12,479,487,152.0
215,42270,18,60,411,519,152.0
215,198119,35,43,462,464,152.0
215,39668,1,6,496,481,152.0
215,197328,8,7,622,341,152.0
216,11844,18,60,484,472,116.0
216,81831,26,120,481,429,116.0
216,6407,82,34,429,400,116.0
216,10235,14,35,456,335,116.0
216,6804,119,54,555,416,116.0
216,11941,48,18,524,418,116.0
216,8718,87,175,342,435,116.0
216,7211,57,107,560,355,116.0
216,9364,25,68,473,466,116.0
216,11637,41,16,510,425,116.0
216,7158,55,109,377,541,116.0
216,12029,82,9,540,411,116.0
216,9256,26,52,478,475,116.0
216,8336,62,62,476,297,116.0
216,82320,15,112,476,410,116.0
216,6660,22,11,504,474,116.0
216,81582,4,85,489,472,116.0
216,7169,115,97,551,400,116.0
216,9753,14,64,409,399,116.0
216,81008,26,12,464,362,116.0
216,81238,17,20,482,485,116.0
216,8580,110,120,480,367,116.0
216,80610,165,77,496,443,116.0
216,80885,7,41,496,475,116.0
216,81363,12,37,492,416,116.0
216,9814,25,111,418,394,116.0
216,10909,7,25,569,416,116.0
216,11528,60,46,394,347,116.0
216,6831,70,86,566,346,116.0
216,6826,5,137,403,572,116.0
216,81977,79,29,471,418,116.0
216,79068,5,44,562,405,116.0
216,8076,5,132,355,515,116.0
216,8847,5,12,571,422,116.0
216,11243,18,50,487,472,116.0
216,82263,84,60,410,362,116.0
216,7880,21,19,372,457,116.0
216,8195,72,104,532,345,116.0
216,9128,51,146,405,500,116.0
216,81887,20,58,446,497,116.0
216,9746,37,31,462,462,116.0
216,8928,10,27,490,489,116.0
216,80905,37,54,484,479,116.0
216,9780,10,27,471,481,116.0
216,8132,25,55,392,548,116.0
216,7140,18,52,431,502,116.0
216,11659,22,136,473,488,116.0
216,7786,37,54,471,445,116.0
216,11051,79,5,459,425,116.0
216,6503,36,23,558,422,116.0
216,7912,49,166,369,520,116.0
216,12034,9,36,562,355,116.0
216,11312,5,12,430,574,116.0
216,6675,1,252,404,601,116.0
216,81883,54,35,453,427,116.0
216,6707,9,18,526,398,116.0
216,9676,17,64,418,408,116.0
216,9698,18,60,495,337,116.0
216,81626,1,41,495,489,116.0
216,7173,137,41,494,368,116.0
216,9985,93,12,535,351,116.0
216,10188,34,25,496,475,116.0
216,10043,68,23,531,431,116.0
216,9354,78,209,328,435,116.0
216,82412,4,29,493,485,116.0
216,8831,5,38,426,505,116.0
216,81023,6,81,462,452,116.0
216,11897,7,12,571,407,116.0
216,9932,92,56,360,364,116.0
216,79135,45,28,590,393,116.0
216,11405,28,52,476,480,116.0
216,8106,31,149,430,443,116.0
216,9768,51,50,435,481,116.0
216,11186,28,156,464,495,116.0
216,12007,67,52,524,366,116.0
216,6965,56,24,320,332,116.0
216,7056,57,23,560,405,116.0
216,9102,17,74,395,443,116.0
216,80719,88,25,522,309,116.0
216,8542,25,33,493,481,116.0
217,663,0,14,270,168,7.0
217,14672,0,140,445,422,7.0
217,670,17,39,115,144,7.0
217,631,9,13,286,213,7.0
217,644,13,79,555,358,7.0
217,692,66,12,237,186,7.0
217,14720,11,41,228,216,7.0
217,623,0,0,540,241,7.0
217,669,0,16,230,134,7.0
217,687,0,0,288,200,7.0
217,612,72,11,187,102,7.0
217,627,74,67,299,190,7.0
217,691,60,13,231,186,7.0
217,14579,23,16,800,596,7.0
217,699,0,7,180,154,7.0
217,15073,82,90,520,340,7.0
217,10655,81,190,312,307,7.0
217,13682,0,0,796,596,7.0
217,639,23,29,142,102,7.0
217,696,79,12,176,151,7.0
217,642,20,9,200,155,7.0
217,10717,117,112,181,186,7.0
217,618,42,25,189,103,7.0
217,15918,0,37,479,611,7.0
217,15121,20,28,597,324,7.0
217,14572,76,123,248,240,7.0
217,609,13,30,225,182,7.0
217,664,0,50,320,292,7.0
217,629,10,19,261,167,7.0
217,9204,63,60,480,297,7.0
217,10717,51,242,220,351,7.0
217,14070,45,376,391,551,7.0
217,603,0,5,186,123,7.0
217,643,1,6,215,168,7.0
217,9237,51,69,459,322,7.0
217,10854,130,66,406,175,7.0
217,604,9,5,284,196,7.0
217,14384,201,285,423,477,7.0
217,660,0,5,391,300,7.0
217,680,12,22,187,142,7.0
217,648,4,0,192,204,7.0
217,620,40,13,235,150,7.0
217,635,0,12,320,200,7.0
217,650,16,18,214,165,7.0
217,657,0,0,175,121,7.0
217,667,31,69,168,125,7.0
217,9253,69,36,228,462,7.0
217,9226,40,54,480,309,7.0
217,653,0,38,250,191,7.0
217,9124,48,133,318,310,7.0
217,9051,10,14,236,312,7.0
217,13681,58,23,791,578,7.0
217,626,0,0,287,166,7.0
217,15919,20,0,552,450,7.0
217,665,2,6,212,138,7.0
217,625,0,0,200,150,7.0
217,695,45,14,224,151,7.0
217,9186,30,234,340,360,7.0
217,9093,45,27,412,268,7.0
217,613,0,21,210,130,7.0
217,637,0,27,135,109,7.0
217,672,2,58,500,351,7.0
217,659,29,11,237,173,7.0
217,628,58,24,193,116,7.0
217,681,12,15,235,107,7.0
217,15049,0,0,600,360,7.0
217,641,10,8,217,143,7.0
217,645,0,4,158,124,7.0
217,689,73,22,208,186,7.0
217,647,52,20,163,112,7.0
217,685,1,41,262,166,7.0
217,600,14,6,517,248,7.0
217,605,51,49,247,141,7.0
217,619,0,0,190,130,7.0
217,694,79,23,173,141,7.0
217,636,0,26,248,158,7.0
217,662,3,24,291,172,7.0
217,661,15,66,200,120,7.0
217,14570,4,36,272,237,7.0
217,9231,0,13,480,336,7.0
217,13719,186,152,436,384,7.0
217,610,0,0,178,127,7.0
217,10577,66,129,279,252,7.0
217,683,34,26,282,232,7.0
217,638,5,14,157,116,7.0
217,686,0,0,778,179,7.0
217,679,39,18,219,166,7.0
217,10852,195,58,471,306,7.0
217,10717,13,132,262,253,7.0
217,606,20,26,180,125,7.0
217,10854,93,157,409,298,7.0
217,10853,118,84,313,345,7.0
217,14529,28,1,785,596,7.0
217,14539,0,75,800,570,7.0
217,607,32,141,153,209,7.0
217,671,0,1,600,450,7.0
217,10655,87,132,289,206,7.0
217,14657,0,0,640,478,7.0
217,649,9,15,193,118,7.0
217,688,63,6,241,210,7.0
217,10853,97,27,264,253,7.0
217,10852,49,30,261,315,7.0
217,14359,16,175,710,556,7.0
217,10717,160,142,229,218,7.0
217,634,0,2,593,327,7.0
217,622,0,0,217,143,7.0
217,658,0,0,175,131,7.0
217,676,2,1,255,215,7.0
217,640,6,0,555,316,7.0
217,611,12,22,304,234,7.0
217,624,0,4,204,177,7.0
217,601,39,34,283,201,7.0
217,15116,0,90,640,402,7.0
217,14571,0,82,112,186,7.0
217,14840,86,21,673,600,7.0
217,14765,32,0,562,448,7.0
217,602,12,0,184,143,7.0
217,652,35,32,385,237,7.0
217,675,9,31,387,271,7.0
217,673,0,0,258,268,7.0
217,16104,1,103,591,442,7.0
217,11102,15,0,441,359,7.0
217,15307,4,69,418,375,7.0
217,15172,25,0,480,433,7.0
217,698,0,40,320,226,7.0
217,616,23,49,210,184,7.0
217,674,0,18,400,285,7.0
217,682,5,0,449,307,7.0
218,42407,12,25,557,414,170.0
218,158312,50,23,528,422,170.0
218,122081,18,28,382,281,170.0
218,123409,4,33,489,447,170.0
218,122808,28,50,476,479,170.0
218,157986,67,38,561,399,170.0
218,158172,43,5,548,416,170.0
218,158425,22,10,594,402,170.0
218,58920,10,48,422,531,170.0
218,123425,6,8,479,481,170.0
218,55284,17,32,569,391,170.0
218,158203,10,5,549,420,170.0
218,54737,99,68,434,356,170.0
218,54711,27,45,560,411,170.0
218,122989,37,118,475,462,170.0
218,122274,14,12,553,407,170.0
218,122910,35,37,450,470,170.0
218,122447,54,18,551,413,170.0
218,158281,57,15,549,405,170.0
218,58702,32,19,533,393,170.0
218,57617,17,28,421,537,170.0
218,122130,27,21,548,407,170.0
218,158118,9,25,591,369,170.0
218,123056,26,22,482,466,170.0
218,123250,12,10,471,493,170.0
218,58557,20,14,487,479,170.0
218,55748,76,9,485,327,170.0
218,123097,17,10,476,462,170.0
218,122255,51,18,573,339,170.0
218,122108,13,13,569,392,170.0
218,58078,17,22,481,491,170.0
218,57933,20,31,473,462,170.0
218,122611,87,31,496,237,170.0
218,42429,16,15,378,288,170.0
218,54824,131,50,439,348,170.0
218,122516,41,19,555,411,170.0
218,122356,21,37,462,357,170.0
218,57983,23,25,484,454,170.0
218,55197,39,34,549,377,170.0
218,56937,25,64,482,416,170.0
218,123251,23,16,487,481,170.0
218,42491,23,48,557,407,170.0
218,54285,4,4,426,564,170.0
218,123171,34,83,484,489,170.0
218,122542,47,47,560,375,170.0
218,123086,51,75,451,447,170.0
218,158310,26,23,607,373,170.0
218,122166,21,21,481,278,170.0
218,123356,79,37,547,399,170.0
218,122283,53,57,546,392,170.0
218,42555,52,36,517,369,170.0
218,122084,5,14,410,493,170.0
218,123420,21,45,467,422,170.0
218,58912,28,14,484,477,170.0
218,123099,21,20,471,472,170.0
218,122519,17,27,595,380,170.0
218,57308,17,14,482,472,170.0
218,122937,42,29,468,460,170.0
218,158045,9,14,558,407,170.0
218,123221,25,20,473,470,170.0
218,56118,55,28,384,320,170.0
218,122436,51,18,454,317,170.0
218,54306,11,22,568,375,170.0
218,122958,31,45,479,470,170.0
218,55767,36,22,594,374,170.0
218,54126,28,28,553,414,170.0
218,158299,12,10,486,402,170.0
218,122540,28,42,590,368,170.0
218,54237,19,37,499,413,170.0
218,121879,9,7,555,414,170.0
218,54633,50,47,464,345,170.0
218,122191,24,6,589,404,170.0
218,158024,1,9,557,423,170.0
218,123246,46,70,421,441,170.0
218,123142,9,37,489,435,170.0
218,122606,34,41,512,387,170.0
218,123096,28,43,468,441,170.0
218,121914,9,7,564,414,170.0
218,59198,39,93,456,416,170.0
218,57355,14,22,465,481,170.0
218,58845,6,8,476,485,170.0
218,158258,7,8,577,388,170.0
218,122656,39,16,548,402,170.0
218,123265,7,37,473,479,170.0
218,54478,20,13,585,390,170.0
218,122445,37,67,415,543,170.0
218,54636,36,39,544,351,170.0
218,54551,18,18,329,464,170.0
218,157985,94,27,514,267,170.0
218,122647,48,33,353,318,170.0
218,123295,14,14,485,477,170.0
219,13760,104,196,336,398,17.0
219,1624,32,5,242,200,17.0
219,1613,51,28,153,126,17.0
219,15533,97,153,311,334,17.0
219,14981,128,92,416,360,17.0
219,15684,152,9,505,335,17.0
219,1671,0,0,426,319,17.0
219,15143,67,34,502,435,17.0
219,1647,60,192,357,500,17.0
219,1598,0,34,240,286,17.0
219,11117,70,69,372,309,17.0
219,13783,64,194,288,345,17.0
219,1683,38,0,188,164,17.0
219,1632,153,10,466,428,17.0
219,15045,133,26,475,311,17.0
219,11090,70,33,384,270,17.0
219,15958,0,123,222,298,17.0
219,15345,334,93,578,238,17.0
219,15306,1,20,600,392,17.0
219,16023,76,14,396,458,17.0
219,15139,277,190,432,337,17.0
219,10919,30,12,349,370,17.0
219,15260,246,51,549,322,17.0
219,1639,23,3,297,205,17.0
219,16111,283,157,530,360,17.0
219,14984,126,12,506,396,17.0
219,14771,120,0,640,436,17.0
219,1686,18,10,182,137,17.0
219,14897,340,202,552,400,17.0
219,11249,45,22,322,295,17.0
219,15903,110,0,498,292,17.0
219,15406,78,24,550,335,17.0
219,1617,123,83,201,149,17.0
219,15714,18,168,373,462,17.0
219,1663,8,10,192,216,17.0
219,16099,0,122,291,370,17.0
219,1677,52,0,310,213,17.0
219,15991,75,0,543,401,17.0
219,1623,16,4,266,208,17.0
219,1649,23,0,371,259,17.0
219,15783,128,35,538,410,17.0
219,1663,210,0,280,74,17.0
219,1684,0,172,480,640,17.0
219,14982,84,32,498,462,17.0
219,9232,66,135,414,369,17.0
219,15827,55,57,507,381,17.0
219,11049,84,30,375,280,17.0
219,1665,73,305,381,640,17.0
219,1657,0,209,480,640,17.0
219,1603,30,0,284,240,17.0
219,1640,34,0,298,199,17.0
219,1644,36,314,457,640,17.0
219,1595,60,15,226,205,17.0
219,1651,0,10,234,240,17.0
219,1597,41,0,301,285,17.0
219,11054,87,28,363,277,17.0
219,1605,30,2,104,68,17.0
219,1660,26,148,436,590,17.0
219,1592,0,0,180,148,17.0
219,1682,14,7,212,213,17.0
219,14753,96,0,768,570,17.0
219,9160,31,94,315,369,17.0
219,13761,25,381,352,612,17.0
219,16021,85,160,272,360,17.0
219,1619,48,0,256,240,17.0
219,15405,124,18,524,293,17.0
219,15743,48,44,315,303,17.0
219,1659,81,313,446,640,17.0
219,1655,38,176,390,593,17.0
219,15283,279,0,471,161,17.0
219,16025,39,115,448,416,17.0
219,15696,8,156,357,458,17.0
219,11179,99,27,354,261,17.0
219,1689,24,11,259,261,17.0
219,1653,0,11,241,191,17.0
219,1668,0,0,270,360,17.0
219,1635,126,52,320,190,17.0
219,16684,124,225,326,404,17.0
219,9127,27,100,315,442,17.0
219,15944,85,130,253,256,17.0
219,14575,264,131,476,371,17.0
219,1652,0,0,272,181,17.0
219,1691,141,10,313,312,17.0
219,14054,96,48,383,263,17.0
219,14978,165,86,457,385,17.0
219,16616,35,190,252,387,17.0
219,1626,198,70,573,426,17.0
219,1646,6,48,180,240,17.0
219,10593,0,49,360,436,17.0
219,9131,0,40,330,427,17.0
219,11687,111,66,601,461,17.0
219,15624,217,34,418,204,17.0
219,15703,325,26,567,214,17.0
219,1673,19,0,296,204,17.0
219,1606,42,0,317,233,17.0
219,1627,0,34,254,290,17.0
219,1638,31,13,299,202,17.0
219,14059,431,348,721,600,17.0
219,9172,0,73,331,351,17.0
219,1664,168,25,532,453,17.0
219,1661,0,0,180,121,17.0
219,14059,505,73,733,345,17.0
219,9070,6,75,339,361,17.0
219,1675,26,0,280,192,17.0
219,1620,53,11,319,200,17.0
219,15332,292,9,600,273,17.0
219,1662,0,322,338,640,17.0
219,15139,77,173,232,322,17.0
219,15716,63,56,616,550,17.0
219,1608,45,180,436,567,17.0
219,15958,342,132,596,310,17.0
219,1681,0,24,240,266,17.0
219,1610,37,0,200,185,17.0
219,1678,0,40,262,213,17.0
219,14054,25,310,295,566,17.0
219,15944,323,134,510,310,17.0
219,1643,93,0,319,213,17.0
219,1672,24,11,288,213,17.0
219,1634,58,70,204,202,17.0
219,11055,9,43,355,301,17.0
219,1625,56,0,272,213,17.0
219,14986,176,82,504,396,17.0
219,10950,0,22,304,360,17.0
219,9143,54,48,393,261,17.0
219,1679,116,248,466,612,17.0
219,1667,0,0,274,213,17.0
219,1621,220,65,432,365,17.0
219,15482,418,174,600,369,17.0
219,16468,194,37,601,330,17.0
219,15379,424,50,628,239,17.0
219,15606,0,170,359,485,17.0
219,1674,16,0,285,201,17.0
219,1637,18,346,465,640,17.0
219,1616,62,18,282,206,17.0
219,11091,78,66,372,303,17.0
219,14980,76,64,470,464,17.0
219,1658,88,296,480,628,17.0
219,1599,44,32,192,287,17.0
219,1596,153,98,429,374,17.0
219,1690,0,0,333,262,17.0
219,16099,310,110,590,362,17.0
219,15624,408,73,596,225,17.0
219,9071,30,48,315,324,17.0
219,15378,28,95,324,328,17.0
219,1614,94,256,414,640,17.0
219,14977,208,85,437,282,17.0
219,15532,66,17,521,405,17.0
219,1633,18,54,220,250,17.0
219,1645,8,6,320,213,17.0
219,15394,188,90,533,403,17.0
219,1642,128,48,541,460,17.0
219,1666,36,0,320,196,17.0
219,14499,266,138,480,378,17.0
219,14073,160,95,630,526,17.0
219,16024,128,2,421,478,17.0
219,1687,8,0,91,78,17.0
219,15962,60,56,537,446,17.0
219,1593,40,40,193,220,17.0
219,15120,34,12,600,450,17.0
219,9263,9,96,232,400,17.0
219,1648,72,21,421,330,17.0
219,1607,0,0,166,124,17.0
219,9069,0,36,360,390,17.0
219,1670,48,0,280,230,17.0
219,14314,38,357,412,697,17.0
219,15333,54,0,405,278,17.0
219,15590,0,224,357,483,17.0
219,1636,42,15,171,134,17.0
219,1611,23,0,165,124,17.0
219,1629,27,0,459,339,17.0
219,1631,169,50,536,441,17.0
219,9072,22,4,297,334,17.0
219,15463,100,20,480,380,17.0
219,11561,66,51,430,294,17.0
219,1602,80,309,347,507,17.0
219,1654,0,133,380,585,17.0
219,14385,20,200,400,595,17.0
219,1615,28,16,258,213,17.0
219,14381,27,86,352,604,17.0
219,1609,105,18,320,227,17.0
219,15934,114,0,550,329,17.0
219,15021,45,140,238,350,17.0
219,9317,57,36,393,291,17.0
219,1676,14,0,286,213,17.0
219,15561,12,0,330,266,17.0
219,15522,0,282,351,604,17.0
219,14275,268,198,488,400,17.0
219,14277,110,116,600,444,17.0
219,11050,12,45,354,298,17.0
219,9318,24,36,378,291,17.0
219,11089,106,0,417,312,17.0
219,11260,108,27,399,306,17.0
219,15522,53,72,298,179,17.0
220,190251,20,66,470,375,136.0
220,26343,7,112,384,542,136.0
220,190246,145,59,467,394,136.0
220,25596,99,12,513,315,136.0
220,26826,98,112,448,348,136.0
220,24317,86,56,500,350,136.0
220,23949,9,10,503,427,136.0
220,26774,3,44,608,401,136.0
220,25834,80,25,558,375,136.0
220,25396,68,59,522,406,136.0
220,83722,10,19,557,400,136.0
220,24823,33,137,369,411,136.0
220,25033,40,14,487,454,136.0
220,23186,65,10,605,379,136.0
220,22730,13,33,609,373,136.0
220,25882,41,36,520,414,136.0
220,25009,13,105,415,514,136.0
220,99551,7,34,564,423,136.0
220,25348,7,25,496,470,136.0
220,25880,27,23,525,421,136.0
220,26388,2,93,428,495,136.0
220,25833,4,70,495,489,136.0
220,26833,26,20,606,402,136.0
220,189965,45,5,539,422,136.0
220,25557,19,19,544,384,136.0
220,190269,112,79,443,335,136.0
220,83638,51,12,459,367,136.0
220,23808,11,50,564,391,136.0
220,99465,54,64,522,377,136.0
220,189416,29,57,401,521,136.0
220,25219,15,27,493,447,136.0
220,25281,29,52,392,500,136.0
220,189772,66,86,556,398,136.0
220,189406,10,4,628,320,136.0
220,25715,18,45,484,477,136.0
220,189957,5,9,426,567,136.0
220,189722,7,5,562,418,136.0
220,23533,19,27,390,256,136.0
220,83713,93,137,347,352,136.0
220,189436,13,25,595,372,136.0
220,189693,40,20,522,357,136.0
220,189927,63,5,606,341,136.0
220,25418,18,68,467,433,136.0
220,22995,51,56,457,332,136.0
220,26647,45,54,460,475,136.0
220,189931,28,54,490,391,136.0
220,99577,28,10,399,290,136.0
220,23249,3,6,482,476,136.0
220,189959,17,22,495,431,136.0
220,190214,46,110,490,479,136.0
220,190729,13,18,572,377,136.0
220,26188,153,175,420,398,136.0
220,24680,60,143,476,491,136.0
220,22821,5,36,590,393,136.0
220,22810,47,69,610,349,136.0
220,24339,2,82,398,372,136.0
220,189543,13,42,459,343,136.0
220,23653,40,39,552,398,136.0
220,99562,104,96,345,263,136.0
220,189470,122,24,598,339,136.0
220,190002,1,39,412,335,136.0
220,83791,5,37,566,405,136.0
220,189945,7,12,567,404,136.0
220,190026,156,57,505,357,136.0
220,25259,15,62,482,437,136.0
220,25393,1,52,430,503,136.0
220,26136,29,12,522,392,136.0
220,25209,2,69,430,521,136.0
220,189476,29,15,437,268,136.0
220,99320,18,66,566,306,136.0
220,22706,59,35,596,310,136.0
220,189489,14,20,376,301,136.0
220,83759,69,93,410,473,136.0
220,25735,4,14,428,536,136.0
220,190277,27,1,555,429,136.0
220,25767,29,39,495,377,136.0
220,25620,28,118,495,462,136.0
220,24023,76,64,527,367,136.0
220,26276,9,108,429,481,136.0
220,190141,21,44,606,389,136.0
220,190175,10,29,485,477,136.0
220,190249,48,20,479,350,136.0
220,25090,16,28,529,423,136.0
220,24155,6,79,430,526,136.0
220,189037,47,6,453,330,136.0
220,26630,54,43,521,357,136.0
220,189049,28,23,549,391,136.0
220,25328,7,20,490,479,136.0
220,189588,5,200,390,500,136.0
220,190736,6,229,404,576,136.0
220,190233,5,6,583,382,136.0
220,83749,65,51,464,387,136.0
220,26389,48,28,529,426,136.0
220,190158,1,74,412,509,136.0
221,65210,8,8,294,381,196.0
221,132962,12,9,433,329,196.0
221,309257,20,8,495,491,196.0
221,65199,12,18,283,272,196.0
221,266398,11,12,579,403,196.0
221,132985,15,139,485,485,196.0
221,181637,12,7,498,368,196.0
221,307603,39,143,473,485,196.0
221,181967,16,32,551,382,196.0
221,307567,4,91,492,481,196.0
221,133131,31,58,470,464,196.0
221,307810,34,20,485,456,196.0
221,181929,4,8,493,491,196.0
221,133086,28,39,473,458,196.0
221,133143,9,6,490,487,196.0
221,133003,9,16,481,481,196.0
221,309363,29,25,476,466,196.0
221,133150,7,8,492,487,196.0
221,133269,6,2,493,491,196.0
221,308325,15,14,479,489,196.0
221,308864,10,54,476,477,196.0
221,181698,4,4,487,479,196.0
221,308721,26,60,468,460,196.0
221,266407,1,178,396,605,196.0
